1298,419,20,278,1,8502,
1299,420,75,16,2,42911,2024-09-22 15:38:49
1300,420,55,391,1,358,2024-09-19 10:38:49
1301,421,148,168,3,29498,2022-09-17 05:59:26
1302,422,15,406,4,20781,2022-02-03 04:56:25
1303,422,1,10,2,335,2022-01-29 01:56:25
1304,423,124,415,2,6842,2024-12-16 04:53:51
1305,424,119,313,1,24030,
1306,424,23,74,3,36879,
1307,424,132,295,3,26189,2024-01-03 14:52:20
1308,425,139,3,1,18923,2022-09-01 02:18:34
1309,425,64,53,1,31770,2022-08-28 09:18:34
1310,425,82,148,3,1069,2022-08-30 11:18:34
1311,426,31,167,3,22991,
1312,426,79,478,4,4309,2024-02-06 04:00:44
1313,427,112,6,2,40803,2024-09-16 13:22:55
1314,428,176,357,3,54213,2024-08-22 23:01:01
1315,428,96,128,1,45415,
1316,428,80,391,3,12682,2024-08-24 09:01:01
1317,428,64,594,3,30311,2024-08-19 08:01:01
1318,429,95,295,1,47214,2023-11-19 19:41:20
1319,429,111,242,3,8001,
1320,430,86,38,4,50590,2024-07-25 01:27:21
1321,430,24,261,4,587,2024-07-21 20:27:21
1322,431,45,184,3,5090,2023-03-03 07:36:47
1323,431,15,270,2,23235,
1324,431,108,47,1,33121,2023-03-05 06:36:47
1325,432,91,314,1,43993,
1326,432,47,278,3,12420,2024-04-28 19:36:11
1327,432,127,519,3,12758,2024-04-28 17:36:11
1328,433,155,267,4,39212,
1329,433,170,9,3,47159,2024-02-04 10:54:38
1330,433,7,313,2,33731,2024-02-10 00:54:38
1331,433,141,535,2,5009,
1332,433,69,148,3,27946,2024-02-04 05:54:38
1333,434,178,78,3,52004,2024-09-01 04:39:49
1334,434,67,340,4,11349,2024-08-29 17:39:49
1335,434,56,351,1,39877,2024-09-01 16:39:49
1336,434,178,82,2,54056,2024-09-08 06:39:49
1337,434,157,415,2,3416,2024-08-30 16:39:49
1338,435,69,317,3,35070,
1339,435,136,235,2,30047,2022-04-24 04:41:32
1340,436,64,594,1,29848,2022-10-28 00:51:29
1341,436,115,374,2,15481,
1342,436,136,295,4,35422,2022-10-26 05:51:29
1343,436,50,80,1,42906,2022-10-24 00:51:29
1344,436,137,538,1,43088,2022-10-27 10:51:29
1345,437,111,65,2,6628,
1346,437,48,165,1,30607,2023-10-14 13:28:53
1347,437,33,351,3,18780,
1348,437,93,85,4,54598,2023-10-15 14:28:53
1349,437,147,525,2,46158,2023-10-16 11:28:53
1350,438,146,535,2,5200,2022-04-11 12:25:20
1351,439,174,373,2,17689,
1352,439,80,583,2,12681,
1353,440,97,57,3,10024,2023-05-14 17:28:00
1354,440,53,535,2,42113,2023-05-20 20:28:00
1355,441,45,457,2,4304,2023-02-03 09:57:51
1356,442,171,326,4,20361,2022-02-06 23:48:29
1357,442,129,421,4,25400,2022-02-06 18:48:29
1358,442,37,302,4,31806,2022-02-03 18:48:29
1359,442,56,29,3,34675,2022-02-04 09:48:29
1360,442,179,491,4,13756,2022-02-01 16:48:29
1361,443,109,250,1,13835,
1362,443,19,258,4,30512,2023-11-15 07:54:36
1363,443,105,160,1,52514,2023-11-14 08:54:36
1364,444,147,374,2,42138,2023-08-06 14:53:03
1365,444,152,537,3,53638,2023-07-29 18:53:03
1366,444,160,275,1,30558,2023-07-31 06:53:03
1367,445,8,17,4,53349,2023-12-02 16:48:39
1368,445,153,71,4,23265,2023-11-26 00:48:39
1369,445,65,65,1,33013,2023-11-30 18:48:39
1370,445,145,55,2,54551,2023-12-04 14:48:39
1371,446,97,210,2,11293,2024-08-22 03:13:18
1372,446,174,237,4,17392,2024-08-21 12:13:18
1373,446,38,270,3,52073,
1374,446,29,527,4,42552,2024-08-20 17:13:18
1375,447,37,511,3,26715,2023-02-05 08:22:22
1376,447,99,113,3,45140,
1377,447,18,404,1,37416,
1378,447,84,480,4,36915,2023-01-31 23:22:22
1379,448,73,455,3,40376,
1380,449,175,294,3,48859,
1381,449,103,279,1,38720,2023-03-07 20:05:44
1382,450,81,504,2,53493,2022-09-19 02:21:56
1383,450,91,313,3,53392,
1384,450,79,421,3,4281,2022-09-22 18:21:56
1385,450,175,87,3,52444,
1386,451,137,304,4,42407,
1387,451,105,160,4,52235,2023-12-09 17:57:08
1388,452,60,1,2,14053,
1389,452,102,340,1,23147,2022-08-23 17:06:25
1390,452,119,235,4,29550,2022-08-24 12:06:25
1391,452,152,537,3,50173,2022-08-20 08:06:25
1392,453,10,64,1,26720,
1393,453,106,47,4,23413,2024-12-17 16:57:16
1394,453,119,210,4,26636,2024-12-16 03:57:16
1395,453,11,19,1,45043,2024-12-09 06:57:16
1396,454,114,221,1,47950,
1397,455,98,340,4,7661,2024-06-04 01:22:10
1398,455,138,384,4,43247,
1399,455,111,375,2,8027,2024-06-05 10:22:10
1400,455,39,427,2,4559,
1401,456,59,189,2,29517,
1402,456,158,478,2,35498,
1403,457,102,177,3,22505,2024-05-26 06:07:32
1404,457,133,134,3,39023,2024-05-21 14:07:32
1405,458,177,150,1,53088,
1406,459,35,173,4,33045,2024-01-10 23:20:20
1407,459,13,184,4,31201,2024-01-12 10:20:20
1408,459,124,128,4,7638,2024-01-10 20:20:20
1409,460,85,218,3,40050,2022-01-16 09:10:47
1410,460,133,306,4,41498,2022-01-24 19:10:47
1411,460,140,47,2,9547,2022-01-16 23:10:47
1412,461,175,421,3,50263,2022-07-18 06:09:16
1413,461,74,305,4,7352,2022-07-13 17:09:16
1414,461,65,578,2,27378,
1415,461,31,514,1,22251,2022-07-20 11:09:16
1416,462,50,45,1,43482,
1417,462,21,168,2,42824,
1418,463,154,209,2,6463,
1419,463,73,405,4,49264,2023-03-12 17:20:18
1420,463,122,169,2,18593,2023-03-16 08:20:18
1421,463,103,527,4,39172,
1422,463,84,273,3,38675,
1423,464,127,304,1,13358,2022-10-27 19:46:56
1424,465,114,372,1,44081,2024-05-02 16:15:44
1425,465,4,434,4,1283,2024-04-24 16:15:44
1426,465,120,491,1,31425,
1427,465,86,199,1,50171,
1428,466,27,8,1,22647,2022-12-25 20:58:37
1429,466,127,376,3,13690,2022-12-21 07:58:37
1430,466,57,525,4,27617,
1431,466,158,493,3,31159,2022-12-23 12:58:37
1432,466,9,57,3,24250,2022-12-27 14:58:37
1433,467,28,255,2,2213,2023-07-30 14:19:28
1434,467,142,48,3,55787,2023-07-25 21:19:28
1435,467,168,48,4,57094,2023-07-21 10:19:28
1436,467,33,537,2,17222,2023-07-27 18:19:28
1437,468,123,168,3,3225,2023-05-28 06:46:48
1438,468,51,144,2,17391,2023-06-04 03:46:48
1439,469,58,229,4,43145,
1440,469,87,16,3,47534,2023-11-03 12:07:30
1441,470,134,175,1,23242,2022-10-14 07:59:06
1442,470,110,144,2,39365,2022-10-17 04:59:06
1443,471,138,144,3,36121,2023-10-30 20:47:50
1444,471,97,57,2,10692,
1445,471,132,504,4,30690,
1446,472,71,312,2,53398,2022-06-14 14:11:43
1447,472,125,191,4,3089,2022-06-12 05:11:43
1448,472,145,10,3,51753,2022-06-08 15:11:43
1449,472,145,10,3,48558,2022-06-08 14:11:43
1450,473,13,82,4,33174,
1451,473,49,182,4,55931,2023-01-23 09:36:16
1452,474,51,275,1,16093,2022-07-20 08:54:30
1453,474,26,102,4,14319,
1454,474,58,337,1,45461,2022-07-26 12:54:30
1455,474,99,150,2,36389,2022-07-26 04:54:30
1456,475,82,25,4,1044,2022-06-12 03:50:22
1457,475,79,302,1,4164,2022-06-13 09:50:22
1458,476,112,302,1,44900,2023-06-26 12:44:11
1459,477,68,243,3,36612,
1460,477,65,583,4,32093,2025-01-01 18:46:04
1461,477,63,175,4,55646,2024-12-25 09:46:04
1462,477,174,415,3,17769,2024-12-28 06:46:04
1463,477,57,242,2,27822,2025-01-01 07:46:04
1464,478,103,279,2,36201,2024-11-23 06:18:26
1465,479,29,276,2,36135,2024-05-22 08:22:35
1466,479,12,165,4,41648,2024-05-25 03:22:35
1467,480,30,48,3,12586,2024-06-28 19:47:43
1468,480,154,209,3,5579,2024-06-26 16:47:43
1469,480,106,242,4,21326,2024-06-29 02:47:43
1470,481,11,169,2,49588,2022-12-27 11:46:08
1471,481,18,147,4,39493,2022-12-27 21:46:08
1472,482,176,273,3,49981,2023-09-24 11:22:01
1473,482,109,376,2,15338,2023-09-21 03:22:01
1474,483,103,89,2,36205,2023-11-07 17:50:42
1475,483,83,470,3,53334,2023-11-07 02:50:42
1476,483,81,80,4,43693,
1477,483,20,102,4,7765,2023-11-03 07:50:42
1478,483,6,218,2,12688,
1479,484,167,561,1,16423,2022-05-15 10:07:28
1480,484,22,443,4,40292,
1481,484,156,16,1,43329,2022-05-12 18:07:28
1482,484,110,498,4,38431,2022-05-19 14:07:28
1483,484,7,250,1,29891,2022-05-18 20:07:28
1484,485,173,583,1,31368,2024-11-27 20:27:03
1485,485,9,147,4,24314,2024-11-30 19:27:03
1486,485,143,349,4,21650,
1487,485,161,406,4,29552,
1488,485,175,87,1,51323,
1489,486,73,423,4,42771,
1490,486,68,134,3,39525,
1491,486,53,596,1,38731,2023-04-15 18:57:12
1492,487,52,147,4,34021,2022-04-01 10:47:27
1493,487,73,163,3,47614,2022-04-05 08:47:27
1494,487,19,326,4,31155,
1495,487,95,74,2,50970,2022-04-06 11:47:27
1496,487,165,317,2,47292,
1497,488,7,459,4,32947,2022-05-12 01:22:40
1498,488,111,375,4,7176,2022-05-11 02:22:40
1499,488,86,199,3,46396,
1500,488,99,427,3,41004,2022-05-12 05:22:40
1501,488,142,351,2,46421,2022-05-04 12:22:40
1502,489,150,260,4,15127,2024-03-18 07:09:52
1503,489,11,287,3,47103,
1504,489,175,73,2,44727,2024-03-13 02:09:52
1505,489,143,566,4,26083,2024-03-14 23:09:52
1506,489,100,374,4,7353,2024-03-16 00:09:52
1507,490,114,235,3,40402,2024-10-22 11:06:27
1508,490,117,16,2,38282,2024-10-18 18:06:27
1509,491,162,113,4,45305,
1510,492,121,379,1,562,2024-12-18 17:13:04
1511,492,45,309,4,4168,2024-12-18 19:13:04
1512,493,71,260,4,43121,
1513,493,113,191,2,51939,2024-10-09 04:13:22
1514,494,159,105,3,35412,
1515,495,148,152,2,30142,2023-08-19 00:32:12
1516,495,17,173,4,46610,
1517,495,157,183,3,3647,2023-08-20 13:32:12
1518,495,115,135,4,19445,2023-08-17 23:32:12
1519,496,114,221,3,45229,
1520,496,177,279,3,52943,2024-11-15 01:32:08
1521,496,86,471,3,46082,
1522,496,35,247,3,33693,2024-11-18 14:32:08
1523,496,140,491,1,10885,2024-11-17 20:32:08
1524,497,6,161,1,14952,
1525,497,100,256,3,8357,2024-10-09 00:00:13
1526,497,115,379,4,15638,2024-10-06 01:00:13
1527,497,16,23,2,45952,2024-10-05 07:00:13
1528,497,86,144,1,44695,
1529,498,88,514,4,14022,2023-10-01 02:11:46
1530,498,7,557,2,29472,2023-10-02 21:11:46
1531,499,86,259,2,43449,
1532,499,69,375,1,32607,
1533,499,103,279,2,45961,2024-12-17 09:51:10
1534,499,152,525,1,46008,
1535,500,78,53,1,3413,2022-12-29 23:51:00
1536,500,44,344,4,10924,
1537,500,173,256,4,25837,
1538,501,55,261,3,406,2022-06-13 11:21:24
1539,501,77,351,3,3683,2022-06-09 14:21:24
1540,501,94,381,4,51349,2022-06-17 10:21:24
1541,502,177,48,4,50391,2023-05-29 21:44:35
1542,502,99,427,3,44987,2023-06-03 13:44:35
1543,502,57,5,4,25830,2023-06-04 13:44:35
1544,502,140,298,4,10598,2023-05-28 17:44:35
1545,503,98,340,1,8830,
1546,503,160,543,3,34348,
1547,503,2,256,3,314,
1548,503,54,323,2,16431,2024-05-30 14:56:04
1549,504,107,424,1,28281,2024-03-27 11:47:01
1550,504,59,217,1,35071,2024-03-22 03:47:01
1551,504,176,272,1,47543,2024-03-21 02:47:01
1552,504,40,168,1,12051,
1553,505,111,273,1,8271,2024-06-28 20:56:53
1554,505,127,421,3,12336,
1555,505,135,267,4,32587,2024-06-28 10:56:53
1556,506,134,159,1,22541,
1557,506,149,45,3,13667,2024-05-15 18:16:17
1558,507,51,576,2,15963,
1559,507,18,456,3,35960,2024-04-19 16:29:59
1560,508,162,525,2,50407,2023-04-13 08:50:33
1561,508,116,471,3,47451,
1562,508,116,10,4,50415,2023-04-14 15:50:33
1563,508,121,89,1,581,2023-04-13 23:50:33
1564,509,60,375,3,14603,2024-08-08 13:48:13
1565,509,24,340,4,489,
1566,510,129,53,1,20128,2022-06-09 18:27:08
1567,510,27,173,2,21394,
1568,510,40,237,2,10921,
1569,510,18,147,1,38825,2022-05-31 15:27:08
1570,511,178,177,4,52886,2024-03-07 01:06:49
1571,511,108,279,3,39315,
1572,511,90,191,3,35691,2024-03-11 15:06:49
1573,512,69,540,2,35916,2024-06-07 11:31:42
1574,512,143,165,1,21369,2024-06-01 01:31:42
1575,512,73,3,3,40110,2024-06-04 01:31:42
1576,512,113,65,3,52466,2024-06-03 23:31:42
1577,512,38,543,1,53253,
1578,513,6,218,1,12137,2024-06-28 00:44:05
1579,514,107,424,1,30829,2024-09-08 21:51:43
1580,514,105,272,3,55462,2024-09-03 09:51:43
1581,514,149,14,3,14515,2024-09-01 01:51:43
1582,514,35,434,2,40970,2024-09-07 07:51:43
1583,514,42,92,2,5921,2024-09-08 04:51:43
1584,515,10,39,4,31793,2023-06-16 00:58:02
1585,515,138,184,2,44876,
1586,515,167,561,2,16710,2023-06-19 11:58:02
1587,516,84,419,1,30723,2022-09-23 09:25:14
1588,516,79,323,4,4670,2022-09-22 06:25:14
1589,516,60,138,1,13301,2022-09-21 23:25:14
1590,517,13,160,3,37361,2022-01-04 20:58:17
1591,518,116,471,4,52588,
1592,518,101,470,1,7270,2024-08-28 21:37:54
1593,519,179,511,1,11636,2024-10-21 00:00:49
1594,519,146,324,2,6043,2024-10-14 23:00:49
1595,519,175,433,2,46248,2024-10-21 10:00:49
1596,519,93,373,2,55054,2024-10-14 11:00:49
1597,520,12,128,3,41618,2023-07-13 14:32:08
1598,520,121,573,2,595,2023-07-11 07:32:08
1599,520,101,17,2,8033,
1600,520,35,270,1,34226,2023-07-11 02:32:08
1601,521,20,294,3,7364,2022-04-14 00:52:22
1602,521,84,130,4,33703,2022-04-21 16:52:22
1603,522,161,158,4,28515,2022-12-12 09:58:43
1604,522,121,152,4,508,2022-12-12 14:58:43
1605,522,160,276,2,26491,2022-12-10 20:58:43
1606,522,112,555,1,45681,2022-12-08 04:58:43
1607,522,36,226,3,7207,2022-12-12 23:58:43
1608,523,64,199,4,30988,
1609,523,43,598,2,29204,2023-07-03 14:17:53
1610,524,69,540,3,29983,2022-03-11 04:14:04
1611,524,100,361,3,8220,2022-03-11 19:14:04
1612,524,174,135,1,17336,2022-03-08 13:14:04
1613,525,158,395,4,35625,2024-04-21 20:28:53
1614,526,176,500,2,53783,2023-11-24 14:25:49
1615,527,171,326,4,19112,2022-09-23 00:21:02
1616,527,101,221,2,9225,
1617,527,57,525,3,26533,2022-09-17 13:21:02
1618,527,169,250,3,41374,2022-09-14 16:21:02
1619,528,55,443,4,374,2024-12-26 06:00:27
1620,528,159,2,4,35669,
1621,528,124,53,3,5877,2024-12-29 06:00:27
1622,528,62,150,2,23107,2024-12-31 02:00:27
1623,529,71,92,4,41739,
1624,529,129,467,3,25499,2023-03-23 20:55:20
1625,530,1,260,4,285,
1626,530,49,8,4,53448,2022-07-15 05:57:31
1627,530,138,55,3,40611,
1628,531,115,86,3,15342,
1629,531,149,279,3,15914,
1630,531,78,258,4,4011,2022-04-28 15:34:12
1631,532,58,406,3,45852,2024-11-27 13:38:36
1632,532,168,433,1,48930,2024-11-23 22:38:36
1633,533,46,533,2,36575,
1634,533,126,374,4,9212,2022-05-25 12:18:49
1635,533,80,29,1,11819,2022-05-27 05:18:49
1636,534,62,349,1,23163,2024-07-25 17:45:10
1637,534,133,384,1,41273,2024-07-21 21:45:10
1638,534,24,372,2,506,
1639,534,117,456,4,43500,2024-07-20 07:45:10
1640,535,135,85,3,27929,
1641,535,177,263,2,52461,2022-11-04 04:20:47
1642,535,31,247,3,19882,
1643,536,161,337,3,25351,2023-01-08 10:50:45
1644,536,117,456,2,40866,
1645,536,19,326,1,29099,
1646,536,173,583,3,28848,2022-12-30 19:50:45
1647,536,129,53,2,20104,
1648,537,1,317,1,320,2023-01-04 22:59:56
1649,537,84,130,1,33092,2023-01-08 16:59:56
1650,537,13,258,2,30423,2023-01-05 07:59:56
1651,537,47,311,3,10810,
1652,538,125,130,3,2752,2023-06-01 22:38:55
1653,539,57,598,1,27113,2022-04-20 13:52:09
1654,540,31,543,1,19814,2022-01-17 18:49:33
1655,540,52,596,1,31529,2022-01-21 01:49:33
1656,540,66,139,3,12875,2022-01-18 12:49:33
1657,540,159,295,3,27754,2022-01-24 22:49:33
1658,540,69,148,4,27658,2022-01-25 03:49:33
1659,541,88,256,2,11468,2023-09-13 14:58:03
1660,541,83,337,3,51888,2023-09-12 06:58:03
1661,541,74,471,2,6228,2023-09-18 02:58:03
1662,541,58,174,2,54046,2023-09-17 14:58:03
1663,541,51,275,1,19815,
1664,542,180,57,1,12624,2024-07-16 09:33:40
1665,542,175,73,3,56309,2024-07-10 00:33:40
1666,543,169,480,1,35004,
1667,543,31,163,3,19386,2024-09-28 10:05:07
1668,543,121,237,4,539,2024-09-29 05:05:07
1669,544,126,404,3,10302,2024-04-04 00:41:12
1670,544,29,162,3,35528,2024-04-02 17:41:12
1671,545,34,48,2,4125,2024-06-17 20:29:57
1672,545,100,361,1,8043,2024-06-18 21:29:57
1673,546,103,89,3,36098,
1674,546,5,537,4,728,2023-01-04 19:25:52
1675,546,111,65,3,7110,
1676,546,75,161,1,39570,2023-01-12 01:25:52
1677,546,126,252,1,8483,2023-01-06 06:25:52
1678,547,139,120,2,19736,2022-03-06 14:25:31
1679,547,43,595,1,26058,2022-03-13 16:25:31
1680,547,87,323,4,47096,
1681,547,114,259,2,43982,2022-03-06 09:25:31
1682,548,149,469,1,13710,2022-02-11 17:09:21
1683,548,159,555,1,35459,
1684,548,49,279,1,48962,2022-02-10 10:09:21
1685,548,38,596,1,58630,2022-02-13 13:09:21
1686,549,154,357,1,6282,2023-07-27 20:47:39
1687,549,46,272,3,40466,
1688,549,21,384,1,47957,2023-07-26 03:47:39
1689,550,117,242,1,42674,2023-09-26 19:01:10
1690,550,179,456,3,13152,2023-09-24 21:01:10
1691,550,141,250,2,4681,2023-09-23 15:01:10
1692,551,23,182,2,29497,2022-12-03 06:23:53
1693,551,25,387,1,53540,2022-12-06 03:23:53
1694,552,163,57,4,28581,2022-08-31 11:15:06
1695,552,118,161,2,23336,2022-09-02 07:15:06
1696,552,43,527,1,22299,2022-09-02 08:15:06
1697,553,141,250,2,5245,2024-12-31 14:57:30
1698,553,54,323,2,14676,2024-12-25 05:57:30
1699,553,129,311,3,21893,2024-12-31 19:57:30
1700,554,30,511,3,16709,2023-12-06 09:23:40
1701,554,159,47,3,33524,
1702,554,21,592,2,40900,2023-12-01 21:23:40
1703,554,139,493,2,16540,2023-12-02 05:23:40
1704,554,167,493,2,19689,
1705,555,127,421,2,14700,
1706,556,105,311,2,55561,2024-04-15 13:24:52
1707,557,175,89,3,44597,2022-01-28 14:42:37
1708,557,30,350,2,14959,2022-01-29 17:42:37
1709,557,148,45,1,27894,2022-01-26 19:42:37
1710,557,81,242,4,46639,2022-01-24 09:42:37
1711,557,148,45,3,24598,2022-01-25 08:42:37
1712,558,118,305,2,30046,2023-09-14 11:03:42
1713,558,133,306,4,38858,
1714,558,84,159,4,35564,
1715,559,38,317,4,51980,
1716,559,138,155,3,44831,2022-04-04 13:33:17
1717,559,95,165,3,53438,2022-04-01 09:33:17
1718,559,20,304,3,7666,2022-03-31 22:33:17
1719,560,20,1,3,8777,
1720,560,141,253,4,5699,2022-03-05 10:59:28
1721,560,104,514,1,30996,2022-02-26 12:59:28
1722,560,125,143,2,2405,2022-03-01 23:59:28
1723,561,37,86,4,33023,
1724,561,88,120,2,11240,2022-05-17 12:59:55
1725,562,133,306,4,46343,2022-04-24 04:02:00
1726,562,113,255,3,41247,
1727,563,59,174,2,30509,
1728,563,115,575,4,17835,
1729,563,90,139,4,29331,2024-06-24 10:34:15
1730,563,65,373,3,26851,
1731,564,164,252,4,36532,2023-12-14 06:40:03
1732,564,82,148,1,1143,2023-12-16 01:40:03
1733,564,146,578,3,6020,2023-12-16 13:40:03
1734,565,177,423,3,45393,
1735,566,118,499,3,28970,2022-07-05 13:59:28
1736,566,131,594,2,21149,
1737,566,4,424,4,1086,
1738,567,170,423,4,57260,
1739,567,82,275,4,970,
1740,567,104,514,2,35196,2024-02-26 21:19:19
1741,567,144,144,2,35349,
1742,567,33,279,4,16151,2024-02-25 03:19:19
1743,568,24,105,3,457,
1744,569,159,191,3,29548,2024-01-05 20:41:31
1745,569,157,173,4,3916,2024-01-06 16:41:31
1746,569,112,4,2,35475,2023-12-31 23:41:31
1747,569,120,423,2,32082,
1748,569,94,139,1,43122,2024-01-05 03:41:31
1749,570,117,352,4,44597,
1750,571,34,261,3,3379,2023-08-03 14:26:08
1751,572,39,527,4,5072,2023-02-03 16:53:09
1752,572,139,45,4,17136,
1753,572,129,53,1,24205,2023-02-05 18:53:09
1754,572,11,40,1,56093,2023-02-11 00:53:09
1755,572,139,265,2,20348,2023-02-10 02:53:09
1756,573,65,314,2,33947,
1757,573,151,340,3,33012,
1758,573,70,344,1,18049,2023-04-15 10:16:56
1759,573,18,533,4,33810,2023-04-17 20:16:56
1760,573,145,55,3,50871,2023-04-17 20:16:56
1761,574,39,262,1,4470,2022-07-25 14:19:59
1762,574,172,19,4,27972,
1763,574,141,253,3,4469,2022-07-30 10:19:59
1764,575,161,155,4,26733,2022-07-10 08:19:01
1765,575,44,514,2,12206,2022-07-10 13:19:01
1766,575,30,191,1,16471,
1767,576,166,384,2,9035,2024-06-05 10:41:20
1768,576,146,314,2,4871,2024-06-03 23:41:20
1769,577,153,9,4,22737,
1770,577,39,427,2,4337,
1771,577,109,467,4,14260,2023-04-03 02:57:45
1772,577,40,261,2,11858,
1773,577,58,242,1,54741,
1774,578,64,596,3,28837,2024-03-11 04:25:34
1775,578,1,14,1,342,
1776,579,148,168,2,29697,2022-08-16 12:28:20
1777,580,8,594,2,57062,
1778,580,36,305,1,8790,2024-08-14 03:24:30
1779,580,20,189,4,8985,2024-08-22 02:24:30
1780,580,31,165,2,19559,2024-08-18 00:24:30
1781,580,107,189,2,28739,2024-08-15 21:24:30
1782,581,29,321,4,37413,
1783,582,44,555,2,10831,
1784,583,21,372,1,47154,
1785,584,85,218,2,47165,
1786,584,26,9,2,14087,2024-11-25 23:27:44
1787,584,142,304,2,47054,2024-11-22 09:27:44
1788,585,65,188,1,32461,2024-01-19 03:34:17
1789,586,128,13,3,7360,2023-11-23 11:16:19
1790,586,122,150,2,18580,
1791,586,147,86,1,49468,2023-11-26 07:16:19
1792,586,16,113,3,38390,2023-11-24 06:16:19
1793,586,71,102,1,46498,2023-11-22 00:16:19
1794,587,3,280,1,380,
1795,587,68,40,4,37806,2022-02-08 22:51:38
1796,587,10,64,1,31122,2022-02-01 17:51:38
1797,587,42,134,2,5534,
1798,588,36,242,2,8584,2024-03-08 02:47:07
1799,588,8,52,3,53720,2024-03-07 14:47:07
1800,588,51,82,4,15894,2024-03-15 15:47:07
1801,588,114,259,2,41093,2024-03-12 12:47:07
1802,588,174,391,2,19158,2024-03-12 21:47:07
1803,589,99,113,4,39388,
1804,590,31,304,2,19279,2023-04-13 04:56:35
1805,590,158,493,3,33598,2023-04-08 06:56:35
1806,590,97,57,2,8903,2023-04-12 01:56:35
1807,590,89,270,4,16492,
1808,591,1,55,1,309,2024-04-16 08:45:44
1809,592,27,8,3,24252,
1810,592,53,533,4,38762,
1811,592,2,478,3,306,
1812,592,115,305,1,19749,
1813,593,6,395,4,12496,
1814,593,92,323,2,32905,2022-06-13 14:17:53
1815,593,53,535,1,43081,2022-06-11 06:17:53
1816,593,65,456,2,27368,
1817,594,11,128,4,56137,2022-01-07 08:28:06
1818,594,76,38,3,13355,2022-01-09 15:28:06
1819,594,82,287,1,942,2022-01-11 16:28:06
1820,595,53,373,3,49872,2023-04-27 00:41:42
1821,595,138,86,1,37997,
1822,595,17,80,2,51089,2023-04-28 20:41:42
1823,595,157,411,2,3683,2023-04-29 02:41:42
1824,595,153,427,2,28569,2023-04-27 17:41:42
1825,596,132,351,1,29348,2022-04-09 21:03:17
1826,596,151,270,3,26295,
1827,596,60,504,1,15631,2022-04-12 06:03:17
1828,596,76,87,2,11449,2022-04-13 18:03:17
1829,596,122,592,4,19315,
1830,597,136,350,2,32582,2023-12-11 15:59:14
1831,597,92,555,2,29072,
1832,597,63,175,4,48950,2023-12-19 04:59:14
1833,597,63,218,1,44156,2023-12-18 05:59:14
1834,597,110,578,4,36703,2023-12-15 19:59:14
1835,598,137,499,4,47261,2024-08-10 03:12:10
1836,598,15,302,1,26015,2024-08-14 21:12:10
1837,598,15,530,1,26006,2024-08-11 05:12:10
1838,598,33,537,2,15200,2024-08-14 19:12:10
1839,598,141,350,3,4828,
1840,599,156,469,3,40732,2024-01-12 03:12:45
1841,599,180,17,4,14517,2024-01-19 15:12:45
1842,599,103,527,4,44355,2024-01-17 00:12:45
1843,600,1,8,3,287,2022-03-22 12:47:49
1844,600,59,105,1,32495,2022-03-25 18:47:49
1845,600,122,4,4,21323,2022-03-26 12:47:49
1846,600,98,455,3,7188,2022-03-21 16:47:49
1847,601,86,304,2,43306,
1848,601,19,443,2,30595,2024-12-15 01:31:33
1849,601,13,258,2,32769,2024-12-17 04:31:33
1850,601,130,478,4,14260,
1851,601,19,326,4,30133,
1852,602,149,557,4,15454,
1853,602,47,541,1,12125,
1854,602,38,467,3,50766,2022-12-15 22:13:51
1855,602,25,57,4,51730,
1856,603,50,311,4,42515,2022-06-02 01:10:18
1857,603,39,16,2,5404,2022-05-31 08:10:18
1858,604,60,373,2,13190,2023-01-03 08:22:24
1859,604,38,224,3,56748,
1860,604,162,472,2,49301,2023-01-01 02:22:24
1861,604,76,321,2,12907,2023-01-05 03:22:24
1862,605,49,566,2,46886,2023-08-17 11:44:23
1863,605,66,441,4,14036,2023-08-24 07:44:23
1864,605,87,66,2,47755,2023-08-23 17:44:23
1865,605,40,160,3,11340,
1866,606,129,158,3,25251,2024-03-16 22:09:17
1867,606,142,23,3,45427,2024-03-14 04:09:17
1868,606,103,89,2,40590,2024-03-14 13:09:17
1869,606,55,160,4,372,
1870,607,28,557,4,1933,
1871,608,145,261,4,50091,2022-10-17 20:36:44
1872,608,66,434,1,12633,2022-10-15 07:36:44
1873,608,22,45,3,39876,
1874,608,72,456,4,26005,2022-10-15 05:36:44
1875,608,83,357,4,52605,
1876,609,152,218,4,44786,2022-05-22 08:09:31
1877,609,98,404,4,7949,2022-05-26 03:09:31
1878,609,73,405,1,42807,2022-05-29 03:09:31
1879,609,82,38,3,1158,
1880,609,143,165,2,23265,
1881,610,18,527,4,34515,
1882,610,128,13,2,7407,2022-06-26 00:09:01
1883,610,118,530,1,25490,2022-06-24 18:09:01
1884,610,56,312,3,33624,2022-06-24 04:09:01
1885,610,155,262,1,42899,2022-06-22 12:09:01
1886,611,69,1,2,32855,
1887,611,22,375,2,35944,2024-11-14 16:05:16
1888,611,128,64,2,7871,2024-11-08 08:05:16
1889,611,20,361,2,7040,2024-11-10 20:05:16
1890,611,49,143,3,47783,2024-11-11 08:05:16
1891,612,28,298,4,1860,2022-02-15 16:53:24
1892,612,171,17,4,18160,2022-02-14 11:53:24
1893,613,98,128,3,7209,
1894,613,29,469,4,40251,
1895,614,53,14,2,47568,2023-03-03 13:15:46
1896,614,12,48,2,49878,2023-02-26 07:15:46
1897,614,83,250,2,48012,2023-03-06 09:15:46
