3153,603,2347,4,Would buy again from this seller.,2021-03-22 00:58:29,2021-03-22 19:58:29
3154,2100,1925,2,Item arrived as expected.,2022-06-09 13:10:45,2022-06-09 22:10:45
3155,465,2157,5,Had a small delay but was resolved quickly.,2020-04-04 14:29:41,2020-04-06 12:29:41
3156,1298,328,2,Item arrived as expected.,2021-06-05 21:02:46,2021-06-06 12:02:46
3157,1621,268,1,Great experience overall.,2020-06-19 00:38:39,2020-06-19 18:38:39
3158,2178,1938,4,Great experience overall.,2022-03-19 08:24:01,2022-03-19 10:24:01
3159,1997,551,2,Item arrived as expected.,2020-08-30 18:25:47,2020-08-31 12:25:47
3160,2889,2990,3,Great experience overall.,2023-06-28 03:19:00,2023-06-29 02:19:00
3161,2699,1884,1,Item arrived as expected.,2024-08-01 16:30:01,2024-08-03 05:30:01
3162,2090,993,4,Packaging was excellent.,2022-11-15 05:01:49,2022-11-15 16:01:49
3163,1968,2289,3,Would buy again from this seller.,2024-12-07 01:31:01,2024-12-07 13:31:01
3164,2321,263,3,Item arrived as expected.,2024-10-02 23:01:28,2024-10-03 05:01:28
3165,2691,1842,3,Great experience overall.,2022-10-02 06:10:57,2022-10-02 12:10:57
3166,2208,2774,4,Had a small delay but was resolved quickly.,2023-04-09 19:34:43,2023-04-10 12:34:43
3167,1331,1919,4,Would buy again from this seller.,2020-11-04 21:42:10,2020-11-06 02:42:10
3168,892,2320,2,Packaging was excellent.,2020-08-28 11:00:20,2020-08-29 04:00:20
3169,496,340,3,Would buy again from this seller.,2020-10-07 19:08:24,2020-10-09 19:08:24
3170,71,1911,2,Great experience overall.,2022-04-16 05:05:18,2022-04-17 07:05:18
3171,2230,154,3,Communication could be better but order was fine.,2024-11-09 17:42:57,2024-11-11 03:42:57
3172,1284,1546,2,Great experience overall.,2024-08-08 12:03:04,2024-08-08 13:03:04
3173,2138,2856,3,Communication could be better but order was fine.,2024-12-12 04:17:23,2024-12-12 09:17:23
3174,39,1671,1,Communication could be better but order was fine.,2021-12-22 06:07:50,2021-12-23 08:07:50
3175,1104,2867,1,Great experience overall.,2021-11-14 13:31:23,2021-11-14 19:31:23
3176,88,1551,5,Communication could be better but order was fine.,2023-04-25 04:41:16,2023-04-25 21:41:16
3177,1886,139,5,Packaging was excellent.,2022-11-20 09:19:14,2022-11-22 02:19:14
3178,1795,1158,5,Packaging was excellent.,2020-03-24 16:25:28,2020-03-25 00:25:28
3179,765,2668,5,Great experience overall.,2024-10-28 15:16:24,2024-10-30 07:16:24
3180,1882,1770,4,Item arrived as expected.,2022-06-16 14:25:03,2022-06-18 02:25:03
3181,1129,2750,2,Great experience overall.,2023-06-29 11:10:26,2023-06-30 12:10:26
3182,1192,2120,3,Had a small delay but was resolved quickly.,2024-04-11 21:28:14,2024-04-13 02:28:14
3183,1552,979,1,Had a small delay but was resolved quickly.,2021-02-04 02:10:10,2021-02-04 08:10:10
3184,2379,1819,2,Had a small delay but was resolved quickly.,2023-02-26 17:44:33,2023-02-27 16:44:33
3185,425,789,3,Communication could be better but order was fine.,2020-04-06 03:02:51,2020-04-06 03:02:51
3186,2174,1873,1,Great experience overall.,2022-03-20 02:18:26,2022-03-21 04:18:26
3187,862,2884,5,Had a small delay but was resolved quickly.,2023-07-10 02:50:52,2023-07-10 19:50:52
3188,465,1298,2,Communication could be better but order was fine.,2022-01-11 13:10:51,2022-01-12 06:10:51
3189,2286,1177,3,Packaging was excellent.,2022-02-07 01:40:22,2022-02-07 19:40:22
3190,2089,2665,1,Packaging was excellent.,2020-01-19 06:18:21,2020-01-20 23:18:21
3191,645,1423,1,Great experience overall.,2023-12-27 20:41:44,2023-12-28 20:41:44
3192,967,2998,3,Packaging was excellent.,2022-08-29 02:04:12,2022-08-29 03:04:12
3193,1162,1379,4,Item arrived as expected.,2021-08-09 20:09:18,2021-08-11 13:09:18
3194,1434,295,5,Would buy again from this seller.,2021-09-23 20:38:20,2021-09-25 01:38:20
3195,2051,2134,1,Item arrived as expected.,2024-10-13 09:51:15,2024-10-15 07:51:15
3196,2942,1787,4,Communication could be better but order was fine.,2020-02-25 14:31:20,2020-02-26 00:31:20
3197,2759,2332,3,Packaging was excellent.,2021-10-19 05:25:35,2021-10-20 05:25:35
3198,406,1211,5,Communication could be better but order was fine.,2022-11-29 19:58:39,2022-12-01 09:58:39
3199,2077,2661,5,Packaging was excellent.,2021-08-07 00:48:21,2021-08-07 14:48:21
3200,817,1799,1,Had a small delay but was resolved quickly.,2021-07-18 04:29:11,2021-07-20 00:29:11
3201,163,1752,5,Item arrived as expected.,2020-10-07 20:53:35,2020-10-08 21:53:35
3202,2886,1091,3,Would buy again from this seller.,2020-10-01 14:31:06,2020-10-02 19:31:06
3203,1023,540,5,Great experience overall.,2021-11-06 07:25:42,2021-11-06 15:25:42
3204,700,2860,5,Item arrived as expected.,2024-04-12 02:19:47,2024-04-14 01:19:47
3205,1951,1234,2,Communication could be better but order was fine.,2023-11-01 05:31:39,2023-11-02 16:31:39
3206,1893,1135,5,Communication could be better but order was fine.,2023-07-24 07:21:29,2023-07-24 08:21:29
3207,2457,1895,2,Communication could be better but order was fine.,2020-12-25 05:53:39,2020-12-26 19:53:39
3208,1710,2272,4,Great experience overall.,2020-11-09 18:28:51,2020-11-11 07:28:51
3209,717,607,2,Would buy again from this seller.,2023-11-02 23:41:49,2023-11-04 19:41:49
3210,465,2828,2,Would buy again from this seller.,2020-11-23 15:29:07,2020-11-24 14:29:07
3211,633,1119,1,Great experience overall.,2022-11-14 05:16:03,2022-11-14 20:16:03
3212,68,2807,2,Had a small delay but was resolved quickly.,2021-01-06 09:32:42,2021-01-06 10:32:42
3213,2862,113,2,Packaging was excellent.,2021-05-10 08:35:33,2021-05-12 05:35:33
3214,1445,1436,1,Item arrived as expected.,2023-10-12 22:41:08,2023-10-13 03:41:08
3215,1148,370,2,Would buy again from this seller.,2020-01-27 14:11:47,2020-01-29 07:11:47
3216,2972,1941,4,Great experience overall.,2023-05-13 13:25:33,2023-05-15 13:25:33
3217,1341,2876,1,Item arrived as expected.,2021-09-26 06:40:14,2021-09-27 14:40:14
3218,2332,2794,3,Had a small delay but was resolved quickly.,2024-10-07 02:34:20,2024-10-08 14:34:20
3219,610,2677,2,Would buy again from this seller.,2022-06-16 19:49:04,2022-06-18 14:49:04
3220,2528,2709,2,Item arrived as expected.,2020-09-04 10:05:37,2020-09-04 12:05:37
3221,2541,893,5,Packaging was excellent.,2022-11-14 16:49:58,2022-11-15 00:49:58
3222,2593,2816,3,Packaging was excellent.,2021-01-21 20:53:29,2021-01-22 19:53:29
3223,384,2243,4,Would buy again from this seller.,2023-01-23 08:11:49,2023-01-24 22:11:49
3224,450,2613,4,Great experience overall.,2024-03-26 06:28:15,2024-03-28 06:28:15
3225,1264,1011,1,Had a small delay but was resolved quickly.,2023-06-22 11:49:24,2023-06-24 07:49:24
3226,1300,286,2,Had a small delay but was resolved quickly.,2021-08-30 15:07:10,2021-08-31 17:07:10
3227,1740,1299,3,Had a small delay but was resolved quickly.,2023-11-19 04:23:54,2023-11-20 16:23:54
3228,1278,1035,2,Item arrived as expected.,2021-03-01 13:26:17,2021-03-02 02:26:17
3229,2028,2538,3,Had a small delay but was resolved quickly.,2022-03-07 09:23:39,2022-03-07 13:23:39
3230,1687,1356,4,Great experience overall.,2024-07-11 08:34:12,2024-07-12 09:34:12
3231,1688,1434,5,Packaging was excellent.,2024-02-11 09:12:49,2024-02-12 20:12:49
3232,1725,438,3,Would buy again from this seller.,2022-05-01 03:08:17,2022-05-03 01:08:17
3233,883,1377,3,Had a small delay but was resolved quickly.,2022-07-23 09:07:19,2022-07-24 00:07:19
3234,2713,2080,2,Great experience overall.,2020-12-01 07:57:32,2020-12-01 07:57:32
3235,905,1307,3,Packaging was excellent.,2022-04-16 06:50:04,2022-04-17 16:50:04
3236,2445,502,4,Great experience overall.,2022-02-06 16:32:36,2022-02-08 15:32:36
3237,850,2690,4,Packaging was excellent.,2021-10-14 23:27:42,2021-10-16 12:27:42
3238,1822,1181,5,Packaging was excellent.,2021-03-15 23:31:05,2021-03-17 06:31:05
3239,1655,2345,3,Would buy again from this seller.,2024-06-03 19:14:54,2024-06-04 04:14:54
3240,2884,1437,1,Packaging was excellent.,2023-08-21 10:47:28,2023-08-23 04:47:28
3241,2712,859,5,Item arrived as expected.,2021-10-16 12:56:09,2021-10-16 20:56:09
3242,1194,504,2,Great experience overall.,2023-08-20 15:02:33,2023-08-22 15:02:33
3243,1687,1474,5,Had a small delay but was resolved quickly.,2024-11-13 22:18:31,2024-11-14 14:18:31
3244,403,1564,2,Packaging was excellent.,2024-12-24 23:41:18,2024-12-25 17:41:18
3245,1645,2438,2,Packaging was excellent.,2024-09-11 14:19:19,2024-09-12 08:19:19
3246,1465,1709,5,Communication could be better but order was fine.,2024-03-20 09:04:03,2024-03-21 17:04:03
3247,308,676,2,Had a small delay but was resolved quickly.,2022-06-29 07:56:51,2022-06-29 09:56:51
3248,1682,92,3,Communication could be better but order was fine.,2023-02-05 09:30:40,2023-02-07 02:30:40
3249,2607,428,1,Packaging was excellent.,2022-12-23 13:12:51,2022-12-24 11:12:51
3250,403,301,4,Item arrived as expected.,2021-11-24 11:43:17,2021-11-25 17:43:17
3251,1730,2066,1,Communication could be better but order was fine.,2020-08-27 16:39:37,2020-08-28 15:39:37
3252,914,1244,1,Great experience overall.,2022-06-21 09:09:39,2022-06-22 11:09:39
3253,1873,1442,1,Packaging was excellent.,2023-10-12 19:54:12,2023-10-14 13:54:12
3254,1742,304,4,Had a small delay but was resolved quickly.,2023-01-02 05:14:08,2023-01-03 23:14:08
3255,346,997,4,Communication could be better but order was fine.,2023-05-26 12:25:52,2023-05-28 02:25:52
3256,615,2286,2,Had a small delay but was resolved quickly.,2022-09-30 05:59:59,2022-10-01 03:59:59
3257,940,1609,2,Great experience overall.,2021-04-24 00:17:41,2021-04-25 21:17:41
3258,69,2635,2,Had a small delay but was resolved quickly.,2021-06-29 07:32:33,2021-06-29 18:32:33
3259,1048,174,5,Had a small delay but was resolved quickly.,2023-12-21 07:31:05,2023-12-22 01:31:05
3260,2457,86,4,Great experience overall.,2023-09-22 23:04:49,2023-09-24 03:04:49
3261,2961,809,5,Great experience overall.,2023-05-03 13:15:54,2023-05-05 04:15:54
3262,2232,1907,5,Would buy again from this seller.,2023-06-26 17:18:25,2023-06-26 22:18:25
3263,1300,771,4,Item arrived as expected.,2022-12-23 19:12:53,2022-12-24 19:12:53
3264,1857,2003,2,Communication could be better but order was fine.,2022-04-04 01:50:30,2022-04-04 08:50:30
3265,651,545,4,Had a small delay but was resolved quickly.,2022-10-25 06:22:38,2022-10-25 09:22:38
3266,1206,2843,3,Had a small delay but was resolved quickly.,2020-06-12 12:49:47,2020-06-13 01:49:47
3267,2073,2054,5,Great experience overall.,2023-04-18 08:02:00,2023-04-19 15:02:00
3268,1305,2661,2,Had a small delay but was resolved quickly.,2023-09-28 16:10:51,2023-09-29 23:10:51
3269,283,267,3,Would buy again from this seller.,2020-07-11 22:31:54,2020-07-12 20:31:54
3270,1934,130,1,Great experience overall.,2020-03-24 12:20:28,2020-03-24 13:20:28
3271,82,36,1,Item arrived as expected.,2023-06-09 02:26:48,2023-06-10 22:26:48
3272,429,2238,5,Communication could be better but order was fine.,2020-05-20 21:05:15,2020-05-21 02:05:15
3273,690,2409,1,Would buy again from this seller.,2021-11-25 02:07:09,2021-11-25 22:07:09
3274,2445,2284,4,Great experience overall.,2022-02-17 19:15:32,2022-02-19 09:15:32
3275,2799,333,4,Packaging was excellent.,2021-12-26 17:07:44,2021-12-27 03:07:44
3276,806,2305,4,Item arrived as expected.,2023-01-20 18:39:45,2023-01-21 21:39:45
3277,32,765,3,Item arrived as expected.,2023-08-11 16:24:13,2023-08-13 10:24:13
3278,2268,2550,1,Communication could be better but order was fine.,2023-05-11 20:20:17,2023-05-13 04:20:17
3279,1318,1660,3,Would buy again from this seller.,2022-05-02 00:50:55,2022-05-02 18:50:55
3280,359,824,2,Would buy again from this seller.,2023-11-26 00:53:46,2023-11-27 15:53:46
3281,2582,1955,3,Item arrived as expected.,2020-06-25 16:25:13,2020-06-25 18:25:13
3282,1372,1435,4,Had a small delay but was resolved quickly.,2021-03-03 23:52:05,2021-03-05 10:52:05
3283,1908,2874,1,Had a small delay but was resolved quickly.,2023-06-14 22:40:27,2023-06-15 02:40:27
3284,1985,358,4,Packaging was excellent.,2020-08-13 22:26:02,2020-08-15 20:26:02
3285,727,233,3,Communication could be better but order was fine.,2020-02-10 02:50:14,2020-02-11 15:50:14
3286,2361,2508,2,Great experience overall.,2023-07-14 15:23:01,2023-07-15 13:23:01
3287,523,2718,4,Would buy again from this seller.,2021-08-15 09:08:13,2021-08-15 09:08:13
3288,2768,351,2,Great experience overall.,2024-12-05 03:44:08,2024-12-05 09:44:08
3289,420,44,3,Communication could be better but order was fine.,2020-04-04 07:55:00,2020-04-04 13:55:00
3290,681,2605,5,Packaging was excellent.,2020-11-27 21:07:58,2020-11-29 09:07:58
3291,2492,212,4,Great experience overall.,2023-01-13 16:58:13,2023-01-15 01:58:13
3292,2809,1599,4,Packaging was excellent.,2024-12-11 00:59:56,2024-12-12 21:59:56
3293,2810,2037,5,Had a small delay but was resolved quickly.,2024-11-13 01:13:38,2024-11-13 19:13:38
3294,2543,2280,2,Had a small delay but was resolved quickly.,2021-07-11 09:42:59,2021-07-11 09:42:59
3295,710,2694,5,Item arrived as expected.,2021-07-07 18:02:58,2021-07-09 01:02:58
3296,1529,1785,1,Packaging was excellent.,2020-04-25 05:04:56,2020-04-25 19:04:56
3297,1600,197,3,Had a small delay but was resolved quickly.,2023-02-18 16:45:04,2023-02-19 18:45:04
3298,2878,1518,4,Item arrived as expected.,2020-10-27 23:43:15,2020-10-29 08:43:15
3299,2950,2983,5,Item arrived as expected.,2021-07-22 17:22:19,2021-07-23 10:22:19
3300,414,1165,2,Packaging was excellent.,2022-05-21 23:41:55,2022-05-22 22:41:55
3301,957,730,3,Had a small delay but was resolved quickly.,2022-09-11 03:16:42,2022-09-11 22:16:42
3302,2574,1033,2,Great experience overall.,2020-01-06 21:03:46,2020-01-08 17:03:46
3303,1955,2841,2,Had a small delay but was resolved quickly.,2024-09-24 17:20:52,2024-09-25 14:20:52
3304,2687,1594,2,Packaging was excellent.,2020-06-10 00:49:50,2020-06-10 07:49:50
3305,2781,571,2,Would buy again from this seller.,2024-03-26 03:30:10,2024-03-27 19:30:10
3306,2551,2453,5,Packaging was excellent.,2023-01-05 13:12:17,2023-01-06 01:12:17
3307,1467,1329,3,Item arrived as expected.,2021-11-14 22:10:04,2021-11-16 05:10:04
3308,725,21,1,Great experience overall.,2023-02-17 06:23:22,2023-02-18 04:23:22
3309,548,902,5,Great experience overall.,2020-11-04 11:48:45,2020-11-05 02:48:45
3310,1930,1746,2,Would buy again from this seller.,2022-06-26 17:54:35,2022-06-28 01:54:35
3311,2116,2686,5,Packaging was excellent.,2020-08-10 12:26:19,2020-08-12 11:26:19
3312,1785,1224,5,Communication could be better but order was fine.,2024-11-23 10:31:51,2024-11-25 03:31:51
3313,2328,2674,3,Item arrived as expected.,2020-03-20 13:08:33,2020-03-21 11:08:33
3314,2226,249,3,Would buy again from this seller.,2020-05-07 00:19:10,2020-05-07 10:19:10
3315,1198,1514,3,Had a small delay but was resolved quickly.,2024-08-14 01:29:21,2024-08-15 22:29:21
3316,2231,272,3,Communication could be better but order was fine.,2020-05-08 12:28:40,2020-05-10 02:28:40
3317,1563,1444,1,Packaging was excellent.,2023-10-28 16:50:48,2023-10-30 10:50:48
3318,1519,51,4,Great experience overall.,2020-03-25 19:49:39,2020-03-27 04:49:39
3319,2124,9,4,Great experience overall.,2021-10-03 21:10:11,2021-10-05 15:10:11
3320,1747,1535,5,Had a small delay but was resolved quickly.,2024-06-23 13:34:31,2024-06-24 16:34:31
3321,1185,1673,2,Had a small delay but was resolved quickly.,2023-07-26 04:36:47,2023-07-27 08:36:47
3322,2431,2374,3,Would buy again from this seller.,2023-10-14 22:27:56,2023-10-16 02:27:56
3323,2238,1938,1,Packaging was excellent.,2020-10-31 17:55:31,2020-11-02 08:55:31
3324,2559,1925,5,Great experience overall.,2024-09-22 03:41:42,2024-09-22 10:41:42
3325,2782,1182,2,Had a small delay but was resolved quickly.,2022-05-04 01:09:22,2022-05-04 15:09:22
3326,2034,76,2,Communication could be better but order was fine.,2021-09-19 05:49:12,2021-09-20 15:49:12
3327,161,2041,4,Communication could be better but order was fine.,2024-08-11 00:14:08,2024-08-12 07:14:08
3328,680,2836,2,Would buy again from this seller.,2020-05-02 19:30:47,2020-05-03 05:30:47
3329,824,390,4,Communication could be better but order was fine.,2024-02-14 11:31:07,2024-02-16 09:31:07
3330,1528,435,3,Had a small delay but was resolved quickly.,2023-01-04 22:22:25,2023-01-05 18:22:25
3331,595,2561,4,Communication could be better but order was fine.,2024-02-22 09:49:54,2024-02-24 07:49:54
3332,1758,633,3,Would buy again from this seller.,2024-08-20 07:39:30,2024-08-21 19:39:30
3333,1498,730,1,Packaging was excellent.,2024-05-14 05:05:52,2024-05-14 23:05:52
3334,825,2504,5,Communication could be better but order was fine.,2023-09-05 11:17:14,2023-09-07 07:17:14
3335,217,96,5,Had a small delay but was resolved quickly.,2024-09-01 02:07:41,2024-09-01 07:07:41
3336,2315,1544,3,Communication could be better but order was fine.,2023-05-15 06:05:46,2023-05-15 20:05:46
3337,2597,2053,5,Communication could be better but order was fine.,2021-03-18 06:37:37,2021-03-18 22:37:37
3338,1002,84,4,Communication could be better but order was fine.,2022-02-18 15:13:56,2022-02-20 03:13:56
3339,879,1701,1,Packaging was excellent.,2020-10-10 07:34:00,2020-10-10 07:34:00
3340,2823,912,1,Communication could be better but order was fine.,2024-11-17 22:56:41,2024-11-18 05:56:41
3341,953,2788,2,Would buy again from this seller.,2024-12-19 20:56:36,2024-12-20 15:56:36
3342,2006,2549,5,Great experience overall.,2023-08-25 09:34:28,2023-08-26 15:34:28
3343,2491,2342,2,Communication could be better but order was fine.,2021-08-10 02:42:32,2021-08-11 11:42:32
3344,2097,2539,2,Item arrived as expected.,2020-04-12 06:40:38,2020-04-12 20:40:38
3345,2454,2671,1,Item arrived as expected.,2023-06-01 13:55:09,2023-06-03 04:55:09
3346,435,1348,4,Communication could be better but order was fine.,2021-01-08 12:50:27,2021-01-08 12:50:27
3347,2370,76,1,Communication could be better but order was fine.,2022-10-31 02:17:40,2022-11-01 12:17:40
3348,155,2504,3,Item arrived as expected.,2022-10-13 16:49:35,2022-10-13 17:49:35
3349,415,2265,4,Would buy again from this seller.,2021-01-23 16:58:07,2021-01-23 22:58:07
3350,1408,1658,3,Had a small delay but was resolved quickly.,2021-10-09 01:25:35,2021-10-09 18:25:35
3351,357,1601,5,Great experience overall.,2023-09-16 05:41:30,2023-09-17 11:41:30
3352,310,771,5,Would buy again from this seller.,2023-02-23 02:00:52,2023-02-23 02:00:52
3353,128,2463,1,Item arrived as expected.,2022-06-17 08:23:41,2022-06-19 01:23:41
3354,2895,51,2,Packaging was excellent.,2020-09-26 02:19:47,2020-09-26 23:19:47
3355,1787,847,3,Communication could be better but order was fine.,2024-04-30 21:56:58,2024-05-01 06:56:58
3356,919,471,3,Would buy again from this seller.,2020-10-25 19:47:45,2020-10-27 01:47:45
3357,867,1870,5,Had a small delay but was resolved quickly.,2022-05-13 00:48:08,2022-05-13 18:48:08
3358,2649,2142,4,Communication could be better but order was fine.,2023-11-20 21:22:54,2023-11-22 17:22:54
3359,2977,389,1,Great experience overall.,2020-05-18 05:15:08,2020-05-18 08:15:08
3360,1598,131,1,Would buy again from this seller.,2020-12-18 05:18:17,2020-12-18 15:18:17
3361,839,1104,5,Packaging was excellent.,2023-12-14 05:56:04,2023-12-16 00:56:04
3362,2711,2048,2,Great experience overall.,2022-05-26 07:32:16,2022-05-26 21:32:16
3363,506,615,5,Communication could be better but order was fine.,2020-04-17 21:15:23,2020-04-19 14:15:23
3364,2439,1950,2,Packaging was excellent.,2023-11-02 15:48:52,2023-11-02 18:48:52
3365,2150,2916,1,Communication could be better but order was fine.,2021-11-24 10:59:43,2021-11-25 14:59:43
3366,926,2885,5,Communication could be better but order was fine.,2022-04-21 12:41:44,2022-04-22 02:41:44
3367,760,2557,1,Great experience overall.,2020-10-17 17:45:28,2020-10-18 03:45:28
3368,1982,1297,3,Would buy again from this seller.,2024-09-13 18:44:58,2024-09-14 13:44:58
3369,2698,253,4,Great experience overall.,2024-12-18 15:39:48,2024-12-19 20:39:48
3370,354,2313,2,Would buy again from this seller.,2020-04-21 17:38:58,2020-04-22 03:38:58
3371,1789,1925,1,Item arrived as expected.,2022-09-28 02:45:15,2022-09-28 08:45:15
3372,1138,1178,3,Packaging was excellent.,2023-11-02 01:00:36,2023-11-02 20:00:36
3373,858,698,3,Communication could be better but order was fine.,2024-06-30 06:04:42,2024-07-01 12:04:42
3374,2740,1648,4,Packaging was excellent.,2024-12-27 14:20:50,2024-12-27 23:20:50
3375,2567,1854,4,Would buy again from this seller.,2023-08-25 05:19:57,2023-08-25 20:19:57
3376,1018,2696,1,Great experience overall.,2021-02-11 21:25:36,2021-02-12 21:25:36
3377,1202,2730,2,Item arrived as expected.,2024-05-16 09:31:56,2024-05-16 09:31:56
3378,1006,1697,1,Great experience overall.,2024-10-09 22:34:23,2024-10-10 04:34:23
3379,1489,2023,3,Packaging was excellent.,2021-11-03 23:19:47,2021-11-04 07:19:47
3380,2916,1668,1,Had a small delay but was resolved quickly.,2021-04-10 14:20:53,2021-04-10 21:20:53
3381,2662,2842,2,Would buy again from this seller.,2023-04-16 04:47:42,2023-04-16 06:47:42
3382,2030,1646,1,Packaging was excellent.,2022-07-29 09:20:44,2022-07-30 16:20:44
3383,1391,523,3,Would buy again from this seller.,2020-11-13 21:00:29,2020-11-15 16:00:29
3384,2734,1839,4,Had a small delay but was resolved quickly.,2021-10-01 00:45:25,2021-10-01 17:45:25
3385,2125,383,5,Had a small delay but was resolved quickly.,2023-05-11 14:49:28,2023-05-13 06:49:28
3386,633,1802,5,Communication could be better but order was fine.,2020-02-17 01:55:49,2020-02-18 05:55:49
3387,1936,671,3,Great experience overall.,2021-08-18 06:54:50,2021-08-19 15:54:50
3388,892,251,1,Packaging was excellent.,2024-09-30 13:03:42,2024-10-01 19:03:42
3389,1201,2751,5,Would buy again from this seller.,2023-12-08 10:39:23,2023-12-08 12:39:23
3390,2020,1998,3,Communication could be better but order was fine.,2021-07-03 10:36:14,2021-07-04 03:36:14
3391,1621,527,3,Great experience overall.,2020-12-31 09:31:04,2021-01-01 11:31:04
3392,2518,2915,1,Item arrived as expected.,2021-03-30 00:44:27,2021-03-30 17:44:27
3393,1660,651,1,Great experience overall.,2020-02-24 18:30:16,2020-02-25 05:30:16
3394,2892,1861,2,Item arrived as expected.,2024-09-17 02:35:07,2024-09-18 21:35:07
3395,2396,383,3,Would buy again from this seller.,2024-08-23 05:50:54,2024-08-25 04:50:54
3396,1234,931,5,Communication could be better but order was fine.,2023-06-18 19:29:08,2023-06-20 07:29:08
3397,2617,1355,2,Packaging was excellent.,2021-05-14 08:34:09,2021-05-15 14:34:09
3398,2811,197,1,Communication could be better but order was fine.,2024-05-24 12:08:45,2024-05-24 13:08:45
3399,1120,2661,1,Would buy again from this seller.,2022-05-01 00:39:19,2022-05-02 19:39:19
3400,319,804,2,Would buy again from this seller.,2024-05-24 18:08:31,2024-05-26 11:08:31
3401,1557,197,3,Packaging was excellent.,2022-01-03 01:47:43,2022-01-04 16:47:43
3402,1790,1603,2,Packaging was excellent.,2022-10-13 04:08:26,2022-10-13 23:08:26
3403,1621,2167,3,Had a small delay but was resolved quickly.,2020-11-01 20:15:37,2020-11-03 19:15:37
3404,1511,1118,5,Packaging was excellent.,2020-09-06 05:37:38,2020-09-07 04:37:38
3405,1622,1387,1,Had a small delay but was resolved quickly.,2022-06-30 09:11:47,2022-06-30 13:11:47
3406,1832,1533,5,Communication could be better but order was fine.,2024-10-20 17:05:42,2024-10-21 13:05:42
3407,1095,511,2,Communication could be better but order was fine.,2021-09-30 09:21:28,2021-10-02 01:21:28
3408,1331,2945,2,Would buy again from this seller.,2024-02-10 12:34:51,2024-02-11 10:34:51
3409,113,1929,2,Had a small delay but was resolved quickly.,2024-04-08 08:33:26,2024-04-08 13:33:26
3410,2431,1972,4,Great experience overall.,2022-07-05 01:45:42,2022-07-05 13:45:42
3411,281,1251,1,Item arrived as expected.,2023-02-21 04:56:26,2023-02-22 09:56:26
3412,1078,193,1,Had a small delay but was resolved quickly.,2021-05-06 07:03:58,2021-05-07 00:03:58
3413,183,913,2,Packaging was excellent.,2023-05-29 12:36:39,2023-05-30 00:36:39
3414,554,829,3,Communication could be better but order was fine.,2023-07-01 12:40:56,2023-07-02 23:40:56
3415,1424,937,5,Had a small delay but was resolved quickly.,2024-07-02 03:29:13,2024-07-03 11:29:13
3416,1410,1540,3,Great experience overall.,2023-03-31 07:00:09,2023-03-31 18:00:09
3417,410,1247,4,Would buy again from this seller.,2022-06-16 19:22:25,2022-06-16 20:22:25
3418,1751,1604,3,Would buy again from this seller.,2022-07-20 07:36:29,2022-07-20 16:36:29
3419,1714,2430,5,Item arrived as expected.,2020-06-23 17:52:19,2020-06-25 14:52:19
3420,1875,2572,5,Had a small delay but was resolved quickly.,2024-02-13 02:34:34,2024-02-14 14:34:34
3421,1242,1898,5,Packaging was excellent.,2021-07-21 08:52:29,2021-07-21 15:52:29
3422,591,90,1,Would buy again from this seller.,2024-08-08 15:10:03,2024-08-09 22:10:03
3423,1891,1398,2,Great experience overall.,2020-08-29 14:21:45,2020-08-30 10:21:45
3424,1756,2181,5,Had a small delay but was resolved quickly.,2023-05-24 01:58:53,2023-05-25 05:58:53
3425,463,150,4,Great experience overall.,2024-06-07 04:49:50,2024-06-09 00:49:50
3426,1905,1455,5,Would buy again from this seller.,2021-04-01 18:25:20,2021-04-03 06:25:20
3427,958,1243,3,Packaging was excellent.,2020-01-31 00:00:02,2020-01-31 09:00:02
3428,2131,1101,5,Would buy again from this seller.,2021-12-15 10:45:14,2021-12-16 08:45:14
3429,2548,2018,5,Would buy again from this seller.,2020-09-15 09:17:16,2020-09-16 14:17:16
3430,1356,2516,5,Had a small delay but was resolved quickly.,2020-07-06 11:49:27,2020-07-06 15:49:27
3431,1774,2533,3,Communication could be better but order was fine.,2023-03-13 10:28:14,2023-03-14 03:28:14
3432,2157,1501,1,Item arrived as expected.,2023-06-28 21:46:27,2023-06-28 21:46:27
3433,2523,712,2,Packaging was excellent.,2024-03-02 19:02:31,2024-03-02 22:02:31
3434,50,2086,3,Item arrived as expected.,2022-12-23 20:50:55,2022-12-25 19:50:55
3435,2042,1654,1,Packaging was excellent.,2021-06-30 03:40:03,2021-07-01 18:40:03
3436,582,1921,3,Packaging was excellent.,2022-06-25 20:59:51,2022-06-27 00:59:51
3437,1500,961,5,Item arrived as expected.,2021-09-28 10:53:33,2021-09-30 02:53:33
3438,771,21,4,Packaging was excellent.,2021-06-14 23:56:03,2021-06-16 14:56:03
3439,1984,2108,5,Packaging was excellent.,2022-02-22 12:27:08,2022-02-24 03:27:08
3440,700,328,3,Great experience overall.,2021-05-27 23:40:43,2021-05-27 23:40:43
3441,1205,1136,1,Communication could be better but order was fine.,2023-08-13 09:25:16,2023-08-13 20:25:16
3442,2344,2426,1,Communication could be better but order was fine.,2022-07-17 16:48:15,2022-07-19 15:48:15
3443,207,1565,3,Had a small delay but was resolved quickly.,2022-08-05 03:58:27,2022-08-06 04:58:27
3444,516,1658,2,Packaging was excellent.,2023-12-04 06:47:19,2023-12-05 01:47:19
3445,2759,1502,3,Packaging was excellent.,2022-10-05 18:38:06,2022-10-07 01:38:06
